T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
1.2374987617076394,1.9076821559239499,2.903667575752586,4.338216585522685,6.313939967331227,8.873514403399087,11.938935270582668,15.282857917783735,18.578670004376473,21.51775402353281,23.913849188497966,25.728435806987246,27.027376446740156,27.92017027619564,28.51680054630643
1.0522213004196952,1.738295898245219,2.8258687788201673,4.480512437331653,6.846922703943176,9.948287045540916,13.578718906829101,17.306619853794025,20.65351096920667,23.314876836785764,25.234172530574757,26.522933726566258,27.347338655465744,27.85845308834997,28.169209330402488
1.0088991091826065,1.6279600429407768,2.5914970578983647,4.040617200256493,6.111341274267765,8.863852215616088,12.19091338992262,15.779929003096203,19.206112254110362,22.11575243578049,24.35113043792759,25.939855819475127,27.007550110378755,27.698371248121486,28.13443567414885
1.1858093062632884,1.8621881481660136,2.8836448807941855,4.373419617831689,6.439407556426079,9.112789505997513,12.278423951583608,15.6558823948925,18.881267483678023,21.65134515496412,23.82173215095307,25.403135521304748,26.49543943403753,27.22235659639481,27.694208590077633
1.1270777106290035,1.7669285258288479,2.7380227305904357,4.169707564330967,6.1926695914865935,8.885984466133792,12.201194180068109,15.90934292164693,19.637990104529784,23.006601964949255,25.768036202971167,27.85692254167578,29.342985587478708,30.354631448328952,31.022829274068833
1.270007363910077,1.976380280930966,3.0364070704322272,4.5773657385771225,6.716969979028495,9.505922774795422,12.856499217669894,16.508835262417353,20.091331747309873,23.259419961593917,25.814348494219256,27.72594051909884,29.077451007746436,29.995178257107938,30.60139448575209
0.7589751368738807,1.268245957663547,2.0945676354031053,3.3951513505590256,5.347293640667455,8.078139548177429,11.54447811780096,15.439697573574575,19.260545164799098,22.540059172731326,25.04755209862816,26.800465732696917,27.950520833441754,28.67395227251535,29.11703843409475
0.8560107238176504,1.4014887562786613,2.2649874248902306,3.5873165937662272,5.512827639860439,8.120534247217755,11.325665932694946,14.826776576310682,18.191110716871293,21.048514744990698,23.231703628869173,24.768692617608657,25.789467290789265,26.44140968787431,26.847448633048373
1.1389878911255327,1.7989326595407127,2.8037754740525704,4.283851623735488,6.360752294435779,9.085233492405957,12.359793589311163,15.905792522622855,19.33734498890792,22.315191934122183,24.664525640226877,26.382541329507795,27.57039733791283,28.36020801224551,28.87179582152219
1.0448796013946697,1.676833130682108,2.6576566249902767,4.132716911229276,6.249153002711674,9.08960649457064,12.578286168264214,16.42505332941126,20.193465359012386,23.480744245165017,26.070429484187247,27.951538381089083,29.238897902501826,30.084387777221465,30.624760238855465
1.2821434212623173,1.9809418776933911,3.021549625031028,4.522859873521721,6.592764083852767,9.274965720983552,12.4844504431052,15.978211090091065,19.410678574470754,22.459405518732442,24.93404884107395,26.799957846499808,28.130141371307246,29.040956779434094,29.647538174963096
1.0081078246489807,1.6639080722967479,2.71091974940134,4.327691808667876,6.700051596479182,9.932736953091963,13.920256175026136,18.27630218960128,22.44658822537146,25.963964157613873,28.627253862774793,30.48371369338581,31.704375462965217,32.476462861860256,32.952906198197745
1.0202271851764801,1.6753566803758584,2.7106771926907194,4.286096924076663,6.550547409917633,9.55230661620397,13.1314341428213,16.897167703974368,20.372038615636733,23.21119278379068,25.309161447234278,26.747116333212087,27.6826109878551,28.270734015268285,28.63255014197732
1.0958843193934475,1.735729595801368,2.7152250058871465,4.1686986622851725,6.228824578018655,8.96668679024361,12.309712565677863,15.993973956399493,19.62263265607364,22.821705757291717,25.377998473570457,27.264916241747883,28.577750726816376,29.45401818590181,30.02280060973764
1.0911146974241086,1.7325736629227497,2.717157012650881,4.18196370969308,6.263054669594618,9.034020339270349,12.421302332770972,16.154747106867624,19.828103378848756,23.060034694721143,25.635541633001857,27.530764639653395,28.845172795627636,29.719746365643932,30.28572555732045
1.046401834134563,1.697580087819931,2.72103967290656,4.281036885323514,6.551097380544702,9.641001872785505,13.485411190674132,17.767662845430483,21.987771525647318,25.67339594741478,28.567665981080644,30.656545397717156,32.0740580683194,32.996209435767696,33.57973514778163
0.8481270798517198,1.4633191750543146,2.4872825836648653,4.1258749471561815,6.589800274646034,9.968514004312489,14.059905502396921,18.3296806571719,22.146877963195408,25.115392435627566,27.183337138938466,28.51592518054241,29.332027700278115,29.816334987020177,30.09838859136823
1.2382782938697647,1.9194630383013307,2.9366537095147303,4.407249051111012,6.436892031724423,9.06567883362526,12.2038728821135,15.605233855359602,18.92672871244808,21.85582373344662,24.215511424702736,25.98179084207147,27.23249976749402,28.083725743518098,28.647555387078118
1.0963216814674455,1.7139735597422432,2.6439975617420335,3.9986636391047408,5.879423149477172,8.323793711685925,11.241884403713176,14.391995165790975,17.443786325088702,20.105603782901564,22.222813592285675,23.786711991639013,24.879875268380157,25.614845420249498,26.09615597565257
1.0844574116130643,1.796918248405023,2.9354234878891345,4.68950319239275,7.2455216936588,10.683072272924178,14.839423480242216,19.264087342424418,23.379509866522234,26.75366502880189,29.245407144957728,30.946993708760413,32.047798602948774,32.735219800023536,33.15506615699449
0.9592520905457861,1.5793656669113525,2.5614354027902264,4.057981683638486,6.209793873055994,9.05872347902956,12.444972685957426,15.990012859859348,19.240640043711018,21.878531719576838,23.814990659425895,25.134398469264557,25.988338930338653,26.522778428569016,26.850261595415766
1.2354399770939695,1.9525470565955654,3.0472396640598687,4.666434233133602,6.953032721785815,9.979507756028628,13.65919770596942,17.69796284105826,21.66208328767433,25.148309578452338,27.930289581345946,29.983080256568822,31.411931725432208,32.36655162433519,32.98699449576028
0.9972684031498598,1.6081939757732373,2.5582648021760837,3.985699992059007,6.023021417845654,8.72745938963004,11.99165301826713,15.507857461008394,18.860455471168184,21.70508274593795,23.889383176271068,25.4415132223868,26.484675983983927,27.15977830126548,27.586062158350106
1.1143302347426312,1.782144295215681,2.811233805724942,4.343120838908034,6.509929771092884,9.363338342280894,12.786784956896389,16.46360441998188,19.971397241221066,22.95942446521934,25.26868703827438,26.922726632942396,28.04401672008277,28.776073929872133,29.242337440791882
0.8094351050853236,1.3771625678276704,2.3071584026908933,3.770471058441826,5.933139937877659,8.850679532780648,12.337225477054972,15.947681435916305,19.172176277976636,21.692914605617183,23.46605073971303,24.622710860511717,25.340550651351542,25.772359529706176,26.02724758655571
1.1026231203353383,1.7714302417749328,2.808905431639801,4.3659398961553295,6.5905165143924425,9.55517892728428,13.15994031036954,17.08468583504831,20.87580699561154,24.13729749866929,26.675021784498103,28.499594971495355,29.738215333764273,30.546621311276763,31.06077590743269
1.2154923798166832,1.8996220700219069,2.9328115054402293,4.446521899615472,6.568453488202858,9.365976003566203,12.770196143797058,16.53091756169512,20.26653828965304,23.60529573551458,26.319151675743566,28.35991113129047,29.80648390107712,30.789469682917986,31.43841291786211
1.0798456066438578,1.7084347290442061,2.666731193583401,4.079265061813009,6.0612291494975805,8.658113243305761,11.771558924692597,15.130344675821407,18.36524132344182,21.15776472303475,23.349528504310815,24.944740481548255,26.043110287659772,26.770800274397438,27.240680259904366
1.0736706236476263,1.7029613850470027,2.6705243519105153,4.116212568950655,6.186463319778789,8.97766261214631,12.449980581646942,16.36192901689571,20.306073447022285,23.8617573005868,26.758136811077524,28.928764497361588,30.455995300009572,31.48344225289601,32.153980832231454
1.2584654425854243,1.9166124596915826,2.8851914767784934,4.270555534728269,6.173331563480212,8.64625069276833,11.639133889246633,14.964140514048712,18.324471926803266,21.410799440665915,24.00625602690859,26.03191228807079,27.522683095239184,28.573047921014282,29.290605138990426
1.1312103195409315,1.7939384676169037,2.80971504746834,4.318714098972524,6.459472099246618,9.30604328578744,12.781926737199925,16.610382468928684,20.37657324380132,23.691368335393076,26.335012006047673,28.282498261144777,29.63484285335406,30.535839818065085,31.119687809381684
1.0536512033224277,1.679331467351546,2.641665005421407,4.073785925785661,6.103768356155125,8.791174147326133,12.044384097518089,15.5816840943905,19.005966228753365,21.967589698697772,24.289531427391235,25.973739225537386,27.12767434237362,27.887742545372248,28.375467887951753
1.095324927609972,1.7145179656897396,2.651821045890264,4.028988591983091,5.966306314013557,8.531185699470788,11.66722712498171,15.149090164139343,18.624257654516448,21.742848236310202,24.285449614953958,26.20118497236979,27.56052988994466,28.484526718448528,29.094407822060333
0.733004217442395,1.2537901885603564,2.115136987263649,3.488986723357582,5.558324403884968,8.421103077058675,11.9483810724476,15.723225864799764,19.200014917477922,21.986667575082024,23.981690086224077,25.297370829206635,26.1186839539363,26.613939423827883,26.906367999640512
1.0253538696063142,1.6633076769450545,2.659932839399392,4.161554694110171,6.305062151479591,9.14016809553464,12.534267925524192,16.144560237899743,19.53260630898527,22.358169687552895,24.491757515969557,25.985045157290312,26.97550961459377,27.609256516294977,28.005475111343003
1.2335091867781423,1.96996300005206,3.1034514175805543,4.789189197940258,7.17253249016878,10.311797630409808,14.08228643384232,18.139857725721143,22.021428201617958,25.338224391095757,27.90979829847418,29.757302347398603,31.013169984434747,31.835081928893135,32.35971151929364
1.4264959838881672,2.1580960724584686,3.2234217174964095,4.727168689098725,6.759096958411682,9.348595733207562,12.413185405063231,15.737709999264236,19.020383005358095,21.97402424404604,24.417460645384388,26.302173237148683,27.678925905127056,28.645149052076427,29.304357036894086
0.740629800250879,1.2255352975624378,2.0040558560266644,3.216367448260464,5.017179663576586,7.513061772689587,10.65935997517881,14.183689157488576,17.6453047553161,20.633161332496957,22.93770466335442,24.565697712415588,25.64569171949244,26.33258631132158,26.757823066764104
1.0728709705143016,1.740300647048543,2.780533891829989,4.340923769538494,6.5521507881304,9.445690063599255,12.86137084820411,16.43550822141006,19.733345445806645,22.44128039523464,24.45980990937989,25.85854705441267,26.779483685024168,27.365588015816446,27.730573932046862
1.4064104527324968,2.1914520319148934,3.371348026534569,5.089409621984459,7.479119514218708,10.59965443694105,14.354899641403112,18.454098573228553,22.47877579186868,26.03942486095796,28.91069911181771,31.057912021301664,32.574815861190245,33.60386128128031,34.28289226954577
1.0158164500041647,1.6925301231160408,2.769100834878206,4.4038597424608925,6.718645069120257,9.691584967722996,13.0656089616881,16.397059902949685,19.263578883175093,21.45222340509466,22.975644768926976,23.969017044066383,24.58946811947016,24.96663311270296,25.192140823889687
1.0809336355586059,1.742527025708515,2.7688022777052415,4.303846511398605,6.479202145691479,9.33727626342227,12.740796343370292,16.34993881854832,19.7355442864173,22.565241652009753,24.710892754979835,26.220779970278592,27.228306495621123,27.876995648652553,28.28508310964392
1.180823294508142,1.8768672654315315,2.941140507530152,4.511650141490097,6.711778768522682,9.579539338357987,12.985605373421219,16.611368817224374,20.04762755633293,22.963773827651494,25.21540853398459,26.83038890391667,27.928468881713815,28.648233441162745,29.10875780449222
0.8570447269131408,1.427220866155717,2.345394120656565,3.7741385222786246,5.882945188051817,8.764721870697638,12.314320266984453,16.16712653476532,19.8152500981126,22.84922054331812,25.111737282452008,26.66545707409072,27.672980445191175,28.302240506167482,28.686079133994713
0.8956477763906951,1.4747367637297604,2.393088760456335,3.7961690586359134,5.822250652714752,8.521743288462298,11.757219270347774,15.177403771944086,18.34478075320638,20.938276310913096,22.856142155897118,24.17015319882835,25.024030891082184,25.559974371462626,25.889068752490306
1.1003308833263947,1.7232502093051327,2.6644239030927728,4.041808054087468,5.966291534006133,8.488057438796007,11.528445372771548,14.846688894140897,18.09679128467698,20.95972254563373,23.25528413738328,24.961070270928722,26.158279516528026,26.965272251600084,27.49452686935919
0.9524246227607862,1.5550334812745095,2.503828788846564,3.945665352575115,6.022859867954035,8.796310805465717,12.146101133624114,15.734845712131548,19.117898841694267,21.94353264181207,24.074603354843994,25.56135413617053,26.54308732505813,27.168016132494994,27.556584551438483
0.840717607976476,1.4075544435217833,2.3170311678518734,3.714172024461359,5.723293006045845,8.35415789916833,11.406726047199037,14.488834640424546,17.19342218808541,19.289678423800293,20.763461585703467,21.730002332152296,22.335292822454598,22.7034624558215,22.923444882765157
0.9779083447024424,1.6753205040365668,2.826089550358924,4.649658674571948,7.361986875003918,11.038576122083365,15.441631497436699,19.99555108924664,24.04423674325366,27.187337054235186,29.380207608497965,30.79857191413123,31.671570255169602,32.192584470137795,32.497827102181134
1.0049626454648732,1.6531954568260474,2.6812942209337853,4.253827143240983,6.530583321004958,9.577886310022894,13.25436277842171,17.1727953966808,20.83411725359088,23.857802861158206,26.110404541729956,27.663015899990686,28.6766636368913,29.31520605770191,29.708439318012402
0.865609170611556,1.496051177203431,2.549296909233217,4.244331395493082,6.8146567420832485,10.380760547995646,14.763208169793698,19.412052626999778,23.63370036182285,26.959607258915504,29.298496708917437,30.815003464649937,31.747162296637892,32.301450605964924,32.62456892690778
1.1331999211500554,1.819019991571861,2.875597532110752,4.442048560550028,6.637039560657036,9.481464547594907,12.816071154543197,16.29548501997678,19.511441416574126,22.16744125474053,24.164476343938308,25.562597232929726,26.493215617606005,27.09200968718666,27.46893407760273
1.001152559013046,1.665385719238056,2.723489136830909,4.337076843672346,6.641118587095601,9.639931304105412,13.105167730515968,16.59921382517898,19.670192788147975,22.060087272376638,23.74979736306669,24.865058679114778,25.568127488978064,25.99859502171522,26.25746184830196
1.0256844202220057,1.6882474438632862,2.7352828003534646,4.324636355581271,6.595664495795599,9.575378150215151,13.075904943435823,16.691911633065242,19.963330405782546,22.58648844574881,24.49366506189207,25.783798940114917,26.61450045076125,27.13250510766375,27.449089105083765
0.7161292162045229,1.2372896341597055,2.1075840116029805,3.5074557988870616,5.628872849201369,8.570021867490912,12.181649194069314,16.010021504835187,19.484587303296724,22.22094164262521,24.14495833006922,25.39249403963122,26.15942445409621,26.61555310084794,26.881511740817896
1.2790393423428286,2.0476291101262434,3.2336796063977977,5.002189674719469,7.508711268370124,10.817112108557508,14.796386430678382,19.080713985160976,23.176879093415746,26.671737982373095,29.37541080371818,31.31281591314294,32.626221215353326,33.48346132582697,34.029197716074506
1.035332768530401,1.610007543153975,2.4781227128930463,3.756438177712192,5.569693086613159,8.009862989786436,11.071051120029935,14.590209618961737,18.251781824071738,21.68665780097056,24.609618956954034,26.897622392969716,28.57425973175513,29.74441371995886,30.533560599029187
1.141024291178725,1.8236963890868376,2.87822417060149,4.456121034585164,6.7081417050169305,9.714612838074238,13.389398632781143,17.426054746235668,21.37167617503678,24.811953428542083,27.525284738338886,29.50085567758668,30.8570808285504,31.75094172586471,32.32434609289593
0.8969323545210603,1.5153353579378772,2.522149327094124,4.0989667376063075,6.424449016804326,9.566985117869612,13.347013067037642,17.30598913119494,20.894330850908602,23.74491990825413,25.78139496665654,27.12849753779347,27.9748043716912,28.489382929506956,28.796062089756564
1.505302431176118,2.2981740051262274,3.4640200811848807,5.125393460498065,7.39015230888568,10.297605526292267,13.755560852920802,17.513368463351508,21.21693978543612,24.531773113149015,27.252375304665573,29.330838365064047,30.833432006347106,31.876889436084895,32.58142790475867
0.8496965803897982,1.405061260882946,2.290007525683082,3.648721096668387,5.6203135945556575,8.258837338064016,11.431958974483653,14.79215748165873,17.903499990237307,20.446195891857112,22.320433804044992,23.599461345978415,24.42704874504564,24.94423572844853,25.26045133309497
1.0208800453691858,1.6795174589871495,2.7283775492428317,4.345329786949349,6.717465908971596,9.955941318200459,13.968563768320477,18.383381547905184,22.648630512852474,26.282089732225867,29.059979855160375,31.013161440387595,32.30701634011504,33.130604911944076,33.6416176694474
1.093567272368611,1.7059393035842751,2.6293544559702444,3.980721078072291,5.874137747457695,8.371370556524658,11.414780816672412,14.786056956947867,18.147460257683036,21.165093512041196,23.62931507985599,25.490622099894964,26.81535541243519,27.718797732213403,28.31713239350407
1.1641972271138412,1.8619169087837217,2.9399774702035963,4.552912703264952,6.853431177632768,9.920409888011113,13.660879237907444,17.757466750738022,21.747738009070478,25.214430466834713,27.93940966663337,29.917685101416296,31.272489932932846,32.16365654859727,32.734406203556254
1.3431426471432648,2.044397886394889,3.0753229486473224,4.547784383020601,6.566462376770453,9.183903175669101,12.34285910796854,15.84145443960961,19.365971505166815,22.59350331136731,25.300883996279474,27.409772232991163,28.95963536253254,30.05063332081158,30.795538580804084
1.1591443252312206,1.8313619423016554,2.860355528429312,4.39071797055865,6.571851822656604,9.49900224260893,13.125569170180613,17.198764415013258,21.29885689507217,24.995210169611624,28.010727576938113,30.276582914225216,31.87611690771295,32.95616619415262,33.66372178377061
1.1134085735595904,1.7945349124341758,2.853363840540764,4.443843808592682,6.713938241705359,9.728523804180096,13.369996958973035,17.297412338212546,21.047816880114894,24.235240975220943,26.686691055484488,28.431171040591153,29.605076105131047,30.365604962369304,30.846275811290926
0.9518585974023994,1.5848125935886284,2.599293806433226,4.163613026401668,6.43755913850653,9.474692490349327,13.102979320573558,16.901908109515794,20.367887848819944,23.15477786635497,25.17668552759855,26.53674294718854,27.405679756300284,27.94270909714741,28.267825411960587
0.9522775671948417,1.5647978856206464,2.5325269874162273,4.0033578639412015,6.112236444803856,8.8963019602996,12.19668020146395,15.644643603702557,18.802386440943597,21.36415290352008,23.245685245936993,24.529048143722505,25.360837762822882,25.88224556719692,26.202279314691168
1.0939552598158504,1.7147004625748794,2.6566951138155264,4.045422334603834,6.007806805263537,8.62099366034142,11.838751119760142,15.439816681345764,19.063195569370684,22.3390908724647,25.026455271135173,27.060648343424965,28.50862657931408,29.494820926741024,30.14647276969476
0.8728578864497815,1.4339511779482945,2.318687462558617,3.6585904684406656,5.56874543539826,8.06958718277926,11.002510662208662,14.029151685489879,16.76696373220854,18.963685493683748,20.56281359443001,21.64630211797477,22.345187354531852,22.78179381413364,23.049119434782497
0.9714947500620038,1.5844457904048341,2.543408509049637,3.9845358224506757,6.024393276104052,8.679809046581468,11.783648696686743,14.986057543463485,17.891753520879337,20.236515635288328,21.95600493083163,23.130493839687464,23.894312773663643,24.375325100891494,24.672128282349878
1.3526954729532163,2.127110148853892,3.303710922450872,5.036961378176962,7.477362966024539,10.703385513658354,14.629982077841444,18.956091019631664,23.22916978671394,27.017936264909604,30.06888590718159,32.34077339813087,33.93585085776625,35.010031777343514,35.713268997611614
0.8737335490109339,1.4664793231614073,2.4218270812778746,3.8986514915959014,6.0404906185081195,8.875880477780616,12.207930563889663,15.616907031914879,18.644201304081825,21.012682957587984,22.688643024811643,23.79206918386367,24.484464737935046,24.905922041013163,25.15772641065557
1.1550816093475869,1.8188690659552909,2.829744568926625,4.323427830290766,6.434912915464797,9.24018078557521,12.675106462782393,16.48439595696391,20.27155444590708,23.648990311339702,26.38130276685416,28.422647499397446,29.858890222956155,30.827239457118917,31.46150617985354
1.2540236850348867,1.9708800058437193,3.0554105605962487,4.641267710970882,6.848408102827686,9.717961871604565,13.135540541365307,16.805276624435987,20.332407013133924,23.37926763997257,25.77786027650378,27.531762785298913,28.7462286033603,29.55577063295607,30.081797771346377
0.9555031117463805,1.5453382193943859,2.4658175894617536,3.854051394818887,5.8434763446835145,8.495288800605861,11.708378703242987,15.180401710856371,18.497454669416108,21.313790452074677,23.475196146933765,25.008837102601035,26.037488349949733,26.70163990585835,27.119962958575492
1.0176782487825353,1.6794728413820619,2.7288160592969986,4.3277896700880065,6.622432941084574,9.647087952410672,13.216597153598487,16.91827831246343,20.276440330500268,22.97288557281213,24.93360544192263,26.25888293712451,27.110997146412313,27.64140786930606,27.964935367629366
1.0249169701508358,1.6877967615120928,2.7386935775045997,4.343075991870077,6.656709716725665,9.732866659870405,13.40928622819343,17.28238426792025,20.856462117203606,23.773361760727525,25.924464635630365,27.395132220279613,28.349283752659844,28.947454075575834,29.3144275956524
0.9694667509567724,1.645925080889961,2.7514151917242815,4.486645705143352,7.045110592905106,10.489391698736098,14.59931680796512,18.85286760552944,22.653385769453916,25.628310429399725,27.72484787617148,29.095406703988175,29.947888912452363,30.46182295067157,30.76584184341116
1.2863353168452334,2.0069886876353746,3.094351402423159,4.687205981436313,6.922252069363714,9.876122956793287,13.485630245921103,17.496579482933797,21.509252960267407,25.123262358474033,28.082899530584907,30.323555266407983,31.921063546518205,33.01191676497917,33.73502375792932
1.1619177937667735,1.8278234948921661,2.8403299231601062,4.333419881902599,6.438679518747838,9.226856416211783,12.628265733814972,16.38536785832443,20.106104097922547,23.41300797160225,26.081171261129853,28.07094598429016,29.46937157533317,30.41172774400102,31.028893993681137
0.9895878627530004,1.5952788617399531,2.5388224839432856,3.9615585435546454,6.0048267173844785,8.742924082628111,12.090448007796619,15.752773047995285,19.303161022722016,22.363679006170972,24.746025012903175,26.45738508007197,27.617087909205534,28.37222549827155,28.851236541610923
0.785971767557873,1.3250964516672565,2.19701732500345,3.5476219841486714,5.50597036999428,8.089693795131994,11.104624672590264,14.157357507941876,16.835049603307265,18.90369719476619,20.350497044664603,21.293402364965075,21.879946426374897,22.23430294187277,22.444616699943232
1.1975861497969966,1.9122077697701783,3.0092707499027713,4.633265258842291,6.912267399247107,9.881862959801063,13.398569381270239,17.121007810018238,20.62112279530662,23.564238269078757,25.815218659687968,27.415183243252216,28.49410639663007,29.196086680276593,29.64223757316807
1.2546248441465473,2.0139056912926327,3.188949999621288,4.9460193092848765,7.442930696420867,10.745938994305403,14.724477352376974,19.009687542371978,23.103500527455203,26.589997466070667,29.280326427605765,31.20250873711494,32.50160533638373,33.34693443654943,33.88350558256235
1.1371939580645813,1.8134904656429027,2.8515629942444614,4.3896692956104895,6.553466772277953,9.38536928917445,12.76077917345777,16.363105048553987,19.781356445421533,22.68175027804553,24.91820316414587,26.518789134663418,27.604162046744438,28.313513027783237,28.766002253406302
0.9386861211570098,1.5041745824299857,2.3816996912854504,3.7029180869022142,5.604358502736906,8.170291984248163,11.347939260147909,14.889743225131651,18.402554623791275,21.505602195510612,23.97847055205056,25.792354866305754,27.043537800608096,27.87041781795833,28.401534568614903
0.9666487249362411,1.5877783242437367,2.574299625250898,4.089780324944514,6.302591107873967,9.305251790629834,12.998567686677848,17.02972554441262,20.894237579228783,24.164639821803817,26.652629257269822,28.39629705348272,29.549228998060805,30.282505203707448,30.73741215143367
